Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
669;21101000285;"Historia y Memoria de la Educacion";journal;"24440043";"Universidad Nacional de Educacion a Distancia (UNED)";Yes;Yes;0,155;Q4;5;43;125;1210;27;125;0,20;28,14;60,42;0;12;Spain;Western Europe;"Universidad Nacional de Educacion a Distancia (UNED)";"2019-2025";"History (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
670;21100872121;"Revista Portuguesa de Educacao";journal;"21830452, 08719187";"Center for Research in Education, Institute of Education of the University of Minho";Yes;Yes;0,153;Q4;6;43;106;1520;32;100;0,28;35,35;67,92;1;12;Portugal;Western Europe;"Center for Research in Education, Institute of Education of the University of Minho";"2018-2025";"Education (Q4)";"Social Sciences"
671;19700201438;"Journal of Research on Christian Education";journal;"19344945, 10656219";"Taylor and Francis Ltd.";No;No;0,151;Q4;14;8;54;433;17;51;0,31;54,13;47,06;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-1995, 1997-2024";"Religious Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
672;21100374322;"Synergies Europe";journal;"2260653X, 19516088";"GERFLINT (Groupe d'Etudes et de Recherches pour le Francais Langue Internationale)";Yes;Yes;0,150;Q4;3;16;54;290;10;51;0,17;18,13;71,43;0;0;France;Western Europe;"GERFLINT (Groupe d'Etudes et de Recherches pour le Francais Langue Internationale)";"2013-2023";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
673;21100405538;"International Journal of Learning Technology";journal;"17418119, 14778386";"Inderscience";No;No;0,147;Q4;16;24;51;1573;41;45;0,73;65,54;47,73;0;12;Switzerland;Western Europe;"Inderscience";"2014-2024";"Education (Q4); E-learning (Q4)";"Social Sciences"
674;21101040617;"Teanga";journal;"25656325, 0332205X";"The Irish Association for Applied Linguistics";Yes;Yes;0,147;Q4;5;11;51;412;13;42;0,17;37,45;73,68;0;4;Ireland;Western Europe;"The Irish Association for Applied Linguistics";"2018-2024";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
675;21100898040;"Childhood Education";journal;"00094056, 21620725";"Taylor and Francis Ltd.";No;No;0,145;Q4;31;62;183;77;65;163;0,14;1,24;80,00;1;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Developmental and Educational Psychology (Q4); Education (Q4); Management of Technology and Innovation (Q4)";"Business, Management and Accounting; Psychology; Social Sciences"
676;21100206246;"Orientation Scolaire et Professionnelle";journal;"02496739, 21043795";"Inetop-Cnam";No;No;0,145;Q4;7;30;98;357;15;91;0,08;11,90;53,49;0;2;France;Western Europe;"Inetop-Cnam";"2011-2024";"Developmental and Educational Psychology (Q4); Education (Q4); Social Psychology (Q4)";"Psychology; Social Sciences"
677;19700187704;"International Studies in Catholic Education";journal;"19422539, 19422547";"Routledge";No;No;0,143;Q4;13;28;50;757;17;43;0,22;27,04;40,74;0;4;United Kingdom;Western Europe;"Routledge";"2010-2025";"Religious Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
678;23018;"Logos (The Netherlands)";journal;"18784712, 09579656";"Brill Academic Publishers";No;No;0,143;Q4;9;21;73;753;9;60;0,13;35,86;40,00;1;2;Netherlands;Western Europe;"Brill Academic Publishers";"1994, 1996-2024";"Literature and Literary Theory (Q2); Library and Information Sciences (Q3); Media Technology (Q3); Communication (Q4); Computer Science Applications (Q4); Education (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
679;12100155918;"Revista Lusofona de Educacao";journal;"1646401X, 16457250";"University of Lusophone Humanities and Technology";Yes;No;0,143;Q4;11;38;124;730;27;107;0,15;19,21;60,00;0;12;Portugal;Western Europe;"University of Lusophone Humanities and Technology";"2008-2025";"Education (Q4)";"Social Sciences"
680;16200154727;"Revue Francaise de Pedagogie";journal;"05567807";"Institut National de Recherche Pedagogique";No;No;0,143;Q4;23;22;104;1124;18;104;0,14;51,09;48,65;0;3;France;Western Europe;"Institut National de Recherche Pedagogique";"2002-2024";"Arts and Humanities (miscellaneous) (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
681;21100942398;"Emerald Emerging Markets Case Studies";journal;"20450621";"Emerald Group Publishing Ltd.";No;No;0,142;Q4;9;153;409;2390;86;408;0,19;15,62;48,19;0;89;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2011-2025";"Business and International Management (Q4); Economics and Econometrics (Q4); Education (Q4); Finance (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
682;21100921057;"Ricerche di Pedagogia e Didattica";journal;"19702221";"University of Bologna";Yes;Yes;0,142;Q4;6;35;81;1793;29;77;0,36;51,23;73,91;0;13;Italy;Western Europe;"University of Bologna";"2019-2024";"Developmental and Educational Psychology (Q4); Education (Q4)";"Psychology; Social Sciences"
683;21100922989;"Journal of Spiritual Formation and Soul Care";journal;"23281030, 19397909";"SAGE Publications Ltd";No;No;0,140;Q4;6;13;49;170;14;44;0,20;13,08;20,00;0;1;United Kingdom;Western Europe;"SAGE Publications Ltd";"2008-2025";"History (Q2); Religious Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
684;17600155045;"Staps";journal;"17821568, 0247106X";"Boeck Universite";No;No;0,140;-;12;0;83;0;22;79;0,15;0,00;0,00;0;0;Belgium;Western Europe;"Boeck Universite";"2001-2022, 2024-2025";"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Social Sciences (miscellaneous) (Q4)";"Health Professions; Medicine; Social Sciences"
685;21100199532;"Recherche et Pratiques Pedagogiques en Langues de Specialite - Cahiers de l'APLIUT";journal;"21195242, 22575405";"Association des Professeurs de Langues des Instituts Universitaires de Technologie (APLIUT)";Yes;No;0,139;Q4;8;18;57;516;8;55;0,14;28,67;86,36;0;2;France;Western Europe;"Association des Professeurs de Langues des Instituts Universitaires de Technologie (APLIUT)";"2011-2019, 2021-2024";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
686;15285;"Zeitschrift fur Padagogik";journal;"00443247";"Verlag Julius Beltz GmbH";No;No;0,139;Q4;28;44;150;1875;60;142;0,21;42,61;53,09;0;0;Germany;Western Europe;"Verlag Julius Beltz GmbH";"1996-2024";"Education (Q4); Pediatrics, Perinatology and Child Health (Q4)";"Medicine; Social Sciences"
687;30058;"History of Education";journal;"14645130, 0046760X";"Routledge";No;No;0,137;Q4;26;55;130;382;52;127;0,39;6,95;50,00;0;16;United Kingdom;Western Europe;"Routledge";"1972-1997, 1999-2001, 2005-2025";"History and Philosophy of Science (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
688;5700157895;"Enfance";journal;"00137545";"Presses Universitaires de France";Yes;No;0,136;Q4;16;32;98;866;19;91;0,16;27,06;63,64;4;4;France;Western Europe;"Presses Universitaires de France";"1949-1953, 2002-2024";"Arts and Humanities (miscellaneous) (Q3); Developmental and Educational Psychology (Q4); Education (Q4); Health (social science) (Q4); Pediatrics, Perinatology and Child Health (Q4)";"Arts and Humanities; Medicine; Psychology; Social Sciences"
689;21101026923;"International Public History";journal;"25671111";"De Gruyter Oldenbourg";No;No;0,136;Q4;5;12;45;538;11;44;0,23;44,83;40,00;0;3;Germany;Western Europe;"De Gruyter Oldenbourg";"2018-2024";"History (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
690;21100838570;"Academia (Greece)";journal;"22411402";"Higher Education Policy Network";Yes;Yes;0,135;Q4;5;15;84;731;20;76;0,18;48,73;43,48;0;7;Greece;Western Europe;"Higher Education Policy Network";"2017-2025";"Education (Q4)";"Social Sciences"
691;21101058966;"Journal of Somaesthetics";journal;"22468498";"Aalborg University press";Yes;Yes;0,134;Q4;5;11;40;419;18;33;0,43;38,09;69,23;0;0;Denmark;Western Europe;"Aalborg University press";"2019-2024";"Arts and Humanities (miscellaneous) (Q3); Philosophy (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
692;21100920036;"Artseduca";journal;"22540709";"Artseduca";Yes;No;0,133;Q4;5;84;162;3294;48;143;0,24;39,21;54,10;0;30;Spain;Western Europe;"Artseduca";"2019-2025";"Arts and Humanities (miscellaneous) (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
693;21100914970;"Annali di Storia delle Universita Italiane";journal;"11278250";"Societa Editrice Il Mulino";No;No;0,132;Q4;2;32;76;1790;4;73;0,06;55,94;51,61;0;1;Italy;Western Europe;"Societa Editrice Il Mulino";"2018-2024";"History (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
694;21100942113;"Nordic Journal of Educational History";journal;"20019076, 20017766";"University of UMEA";Yes;Yes;0,132;Q4;5;17;38;758;17;33;0,26;44,59;52,63;0;2;Sweden;Western Europe;"University of UMEA";"2019-2025";"History (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
695;21101023096;"Revista de Investigacion en Educacion";journal;"21723427, 16975200";"Universidade de Vigo - Facultad de Ciencias de la Educacion y del Deporte";No;Yes;0,131;Q4;4;33;45;1452;18;45;0,38;44,00;63,41;4;12;Spain;Western Europe;"Universidade de Vigo - Facultad de Ciencias de la Educacion y del Deporte";"2019-2024";"Education (Q4)";"Social Sciences"
696;16800154746;"Histoire de l'Education";journal;"02216280";"Institut National de Recherche Pedagogique";No;No;0,129;Q4;9;12;32;1116;5;31;0,19;93,00;16,67;0;1;France;Western Europe;"Institut National de Recherche Pedagogique";"2001-2024";"History and Philosophy of Science (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
697;19900191811;"Youth Theatre Journal";journal;"08929092, 19484798";"Taylor and Francis Ltd.";No;No;0,129;Q4;14;7;39;84;8;32;0,19;12,00;27,78;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2024";"Visual Arts and Performing Arts (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
698;21100933832;"Panta Rei";journal;"23868864, 11362464";"Centro de Estudios del Proximo Oriente y la Antiguedad Tardia";Yes;Yes;0,127;Q4;6;11;38;695;25;38;0,57;63,18;52,17;0;2;Spain;Western Europe;"Centro de Estudios del Proximo Oriente y la Antiguedad Tardia";"2019-2024";"Archeology (arts and humanities) (Q3); History (Q3); Anthropology (Q4); Education (Q4)";"Arts and Humanities; Social Sciences"
699;21100792099;"International Sports Studies";journal;"14430770";"";No;No;0,126;Q4;6;15;42;541;11;35;0,26;36,07;36,36;0;0;Spain;Western Europe;"";"2016-2024";"Applied Psychology (Q4); Education (Q4)";"Psychology; Social Sciences"
700;21100936375;"Policy and Practice";journal;"1748135X, 20534272";"Centre for Global Education";Yes;Yes;0,126;Q4;5;21;69;603;24;46;0,10;28,71;54,17;0;11;United Kingdom;Western Europe;"Centre for Global Education";"2019-2024";"Education (Q4)";"Social Sciences"
701;21101146538;"Revista Electronica de Linguistica Aplicada";journal;"18859089";"Asociacion Espanola de Linguistica Aplicada";Yes;Yes;0,126;Q4;12;12;33;472;15;32;0,12;39,33;64,71;0;0;Spain;Western Europe;"Asociacion Espanola de Linguistica Aplicada";"2008-2016, 2018-2025";"Linguistics and Language (Q3); Education (Q4); Social Sciences (miscellaneous) (Q4)";"Social Sciences"
702;21101090843;"Ebre 38";journal;"18852580, 16962672";"Universitat de Barcelona";Yes;Yes;0,126;-;3;18;44;427;10;38;0,20;23,72;26,09;0;5;Spain;Western Europe;"Universitat de Barcelona";"2017-2024";"History (Q3)";"Arts and Humanities"
703;21101037312;"Asian-European Music Research Journal";journal;"27012689, 2625378X";"Logos Verlag Berlin GmbH";Yes;Yes;0,124;Q4;2;19;57;455;10;57;0,09;23,95;45,45;0;0;Germany;Western Europe;"Logos Verlag Berlin GmbH";"2020-2024";"History (Q3); Museology (Q3); Music (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
704;7200153128;"Zeitschrift fur Evaluation";journal;"16195515";"Waxmann Verlag GmbH";No;No;0,124;Q4;8;21;76;569;15;48;0,22;27,10;51,72;0;4;Germany;Western Europe;"Waxmann Verlag GmbH";"2006-2013, 2015-2024";"Applied Psychology (Q4); Communication (Q4); Education (Q4); Social Sciences (miscellaneous) (Q4); Statistics and Probability (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Mathematics; Psychology; Social Sciences"
705;21101105298;"Ogigia";journal;"18873731";"Universidad de Valladolid";Yes;Yes;0,123;Q4;6;16;59;575;4;56;0,06;35,94;70,59;0;3;Spain;Western Europe;"Universidad de Valladolid";"2019-2024";"Literature and Literary Theory (Q2); Linguistics and Language (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
706;21100901214;"Writing and Pedagogy";journal;"17565847, 17565839";"Equinox Publishing Ltd";No;No;0,123;Q4;6;13;53;416;14;50;0,24;32,00;70,83;0;3;United Kingdom;Western Europe;"Equinox Publishing Ltd";"2018-2023";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
707;21100938727;"British Journal for the History of Mathematics";journal;"26375494, 26375451";"Taylor and Francis Ltd.";No;No;0,122;Q4;9;12;38;368;15;34;0,23;30,67;25,00;0;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2019-2025";"Education (Q4); History and Philosophy of Science (Q4); Mathematics (miscellaneous) (Q4)";"Arts and Humanities; Mathematics; Social Sciences"
708;17700156011;"Enfances et Psy";journal;"12865559, 17762820";"Editions Eres";No;No;0,122;Q4;10;70;138;920;6;127;0,03;13,14;67,44;0;8;France;Western Europe;"Editions Eres";"2000-2024";"Developmental and Educational Psychology (Q4); Education (Q4); Sociology and Political Science (Q4)";"Psychology; Social Sciences"
709;18300156722;"Carrefours de l'Education";journal;"12623490";"Universite de Picardie (Jules Verne)";No;No;0,121;Q4;11;76;74;795;9;62;0,20;10,46;51,67;0;1;France;Western Europe;"Universite de Picardie (Jules Verne)";"2001-2007, 2009-2024";"Education (Q4)";"Social Sciences"
710;5600152864;"Education et Societes";journal;"1373847X, 17821428";"De Boeck Supérieur";No;No;0,120;Q4;15;10;41;371;9;41;0,24;37,10;50,00;0;0;Belgium;Western Europe;"De Boeck Supérieur";"2001-2024";"Education (Q4); Sociology and Political Science (Q4)";"Social Sciences"
711;21100889438;"International Journal of Pluralism and Economics Education";journal;"17575656, 17575648";"Inderscience Enterprises Ltd";No;No;0,119;Q4;6;16;70;776;28;68;0,41;48,50;31,03;0;4;Switzerland;Western Europe;"Inderscience Enterprises Ltd";"2018-2024";"Economics, Econometrics and Finance (miscellaneous) (Q4); Education (Q4); Sociology and Political Science (Q4)";"Economics, Econometrics and Finance; Social Sciences"
712;19700172901;"Cadmo";journal;"19725019, 11225165";"FrancoAngeli";No;No;0,118;Q4;7;16;47;337;5;41;0,13;21,06;66,67;0;0;Italy;Western Europe;"FrancoAngeli";"2005-2024";"Cultural Studies (Q3); History (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
713;21101071122;"Anales de Filologia Francesa";journal;"02132958, 19894678";"Universidad de Murcia";Yes;Yes;0,116;Q4;2;66;100;1325;7;95;0,09;20,08;70,91;0;4;Spain;Western Europe;"Universidad de Murcia";"2019-2024";"Literature and Literary Theory (Q2); Linguistics and Language (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
714;21100925824;"String Research Journal";journal;"21640661, 19484992";"SAGE Publications Ltd";No;No;0,116;Q4;7;5;13;204;2;13;0,11;40,80;44,44;0;1;United Kingdom;Western Europe;"SAGE Publications Ltd";"2010-2016, 2018-2024";"History (Q3); Music (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
715;21100823215;"Chinese as a Second Language Research";journal;"21932263, 21932271";"De Gruyter Mouton";No;No;0,113;Q4;6;11;35;485;4;35;0,04;44,09;57,89;0;4;Germany;Western Europe;"De Gruyter Mouton";"2017-2024";"Education (Q4); Linguistics and Language (Q4)";"Social Sciences"
716;21101043376;"Journal of Business Ethics Education";journal;"16495195, 20444559";"NeilsonJournals Publishing";No;No;0,112;Q4;4;14;49;652;11;47;0,20;46,57;40,00;0;1;United Kingdom;Western Europe;"NeilsonJournals Publishing";"2019-2023";"Philosophy (Q3); Business and International Management (Q4); Business, Management and Accounting (miscellaneous) (Q4); Economics and Econometrics (Q4); Education (Q4)";"Arts and Humanities; Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
717;27887;"Horizons";journal;"03609669";"Cambridge University Press";No;No;0,111;Q4;9;24;55;1317;7;49;0,14;54,88;52,17;0;0;United Kingdom;Western Europe;"Cambridge University Press";"1970, 1974-2024";"Religious Studies (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
718;17300154984;"Revue d'Anthropologie des Connaissances";journal;"17605393";"Cairn France";Yes;Yes;0,111;Q4;17;0;3;0;2;3;0,00;0,00;0,00;0;0;France;Western Europe;"Cairn France";"2007-2020";"Anthropology (Q4); Education (Q4); History and Philosophy of Science (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
719;17600155215;"Spirale";journal;"12784699";"Editions Eres";No;No;0,111;Q4;7;66;276;378;4;258;0,01;5,73;73,33;0;0;France;Western Europe;"Editions Eres";"2001-2024";"Developmental and Educational Psychology (Q4); Education (Q4); Health (social science) (Q4)";"Psychology; Social Sciences"
720;19900192618;"History of Education and Children's Literature";journal;"19711093, 19711131";"eum - Edizioni Universita di Macerata";No;No;0,110;Q4;7;62;226;1120;41;225;0,19;18,06;63,08;0;0;Italy;Western Europe;"eum - Edizioni Universita di Macerata";"2011-2024";"Education (Q4); History and Philosophy of Science (Q4)";"Arts and Humanities; Social Sciences"
