Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
647;19400158662;"Curriculo sem Fronteiras";journal;"16451384";"Curriculo sem Fronteiras";Yes;Yes;0,154;Q4;12;64;220;2603;37;217;0,19;40,67;53,78;0;29;Portugal;Western Europe;"Curriculo sem Fronteiras";"2009-2024";"Education (Q4)";"Social Sciences"
648;21101044706;"Archivio Antropologico Mediterraneo";journal;"20383215";"University of Palermo - Department of Culture and Societies";Yes;Yes;0,153;Q4;6;19;70;1040;17;63;0,08;54,74;44,44;0;9;Italy;Western Europe;"University of Palermo - Department of Culture and Societies";"2019-2024";"Anthropology (Q3); Gender Studies (Q3); Urban Studies (Q3); Education (Q4)";"Social Sciences"
649;19994;"Bulletin of Science, Technology and Society";journal;"02704676, 15524183";"SAGE Publications Inc.";No;No;0,153;Q4;32;12;19;708;14;19;0,73;59,00;38,46;2;6;United Kingdom;Western Europe;"SAGE Publications Inc.";"1982-1985, 1987-2005, 2012, 2014-2024";"Arts and Humanities (miscellaneous) (Q3); History and Philosophy of Science (Q3); Social Sciences (miscellaneous) (Q3); Education (Q4); Management of Technology and Innovation (Q4)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
650;15285;"Zeitschrift fur Padagogik";journal;"00443247";"Verlag Julius Beltz GmbH";No;No;0,153;Q4;28;51;144;1997;49;141;0,26;39,16;48,91;0;0;Germany;Western Europe;"Verlag Julius Beltz GmbH";"1996-2024";"Education (Q4); Pediatrics, Perinatology and Child Health (Q4)";"Medicine; Social Sciences"
651;21100228079;"Analise Psicologica";journal;"08708231";"Instituto Superior de Psicologia Aplicada";Yes;No;0,152;Q4;14;18;78;972;39;78;0,28;54,00;62,50;0;5;Portugal;Western Europe;"Instituto Superior de Psicologia Aplicada";"2010-2024";"Education (Q4); Psychology (miscellaneous) (Q4)";"Psychology; Social Sciences"
652;30058;"History of Education";journal;"14645130, 0046760X";"Routledge";No;No;0,152;Q4;26;43;133;0;60;129;0,40;0,00;49,06;0;12;United Kingdom;Western Europe;"Routledge";"1972-1997, 1999-2001, 2005-2025";"History and Philosophy of Science (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
653;12100155918;"Revista Lusofona de Educacao";journal;"1646401X, 16457250";"University of Lusophone Humanities and Technology";Yes;No;0,151;Q4;11;34;158;666;40;136;0,14;19,59;62,22;0;12;Portugal;Western Europe;"University of Lusophone Humanities and Technology";"2008-2025";"Education (Q4)";"Social Sciences"
654;21100814517;"Space and Culture, India";journal;"20528396";"ACCB Publishing";Yes;No;0,151;Q4;16;30;192;926;99;177;0,39;30,87;50,00;0;21;United Kingdom;Western Europe;"ACCB Publishing";"2013-2024";"Cultural Studies (Q2); Arts and Humanities (miscellaneous) (Q3); Gender Studies (Q3); Sociology and Political Science (Q3); Development (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4); Education (Q4)";"Arts and Humanities; Economics, Econometrics and Finance; Social Sciences"
655;18700156707;"Teaching Theology and Religion";journal;"13684868, 14679647";"Wiley-Blackwell Publishing Ltd";No;No;0,150;Q4;15;17;108;169;28;83;0,23;9,94;41,67;0;4;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2009-2024";"Religious Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
656;17600155045;"Staps";journal;"17821568, 0247106X";"Boeck Universite";No;No;0,150;-;12;33;86;1339;21;79;0,36;40,58;32,73;1;7;Belgium;Western Europe;"Boeck Universite";"2001-2022, 2024-2025";"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Social Sciences (miscellaneous) (Q4)";"Health Professions; Medicine; Social Sciences"
657;21101028164;"Scientia Paedagogica Experimentalis";journal;"05822351";"ICIWO vzw";No;No;0,149;Q4;3;10;21;276;7;20;0,13;27,60;66,67;0;2;Belgium;Western Europe;"ICIWO vzw";"2018-2024";"Education (Q4); Social Sciences (miscellaneous) (Q4)";"Social Sciences"
658;21100891039;"Erudition and the Republic of Letters";journal;"24055050, 24055069";"Brill Academic Publishers";No;No;0,148;Q4;6;8;39;417;15;39;0,45;52,13;22,22;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2016-2024";"Literature and Literary Theory (Q1); History (Q2); Communication (Q3); History and Philosophy of Science (Q3); Linguistics and Language (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
659;21100374322;"Synergies Europe";journal;"2260653X, 19516088";"GERFLINT (Groupe d'Etudes et de Recherches pour le Francais Langue Internationale)";Yes;Yes;0,148;Q4;3;23;43;302;9;42;0,29;13,13;79,17;0;4;France;Western Europe;"GERFLINT (Groupe d'Etudes et de Recherches pour le Francais Langue Internationale)";"2013-2023";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
660;21100396634;"Journal of Educational, Cultural and Psychological Studies";journal;"20377924, 20377932";"LED Edizioni Universitarie";Yes;Yes;0,147;Q4;13;26;81;784;30;71;0,38;30,15;51,92;0;9;Italy;Western Europe;"LED Edizioni Universitarie";"2014-2024";"Developmental and Educational Psychology (Q4); Education (Q4); Social Psychology (Q4)";"Psychology; Social Sciences"
661;21100463861;"HSE Social and Education History";journal;"20143567";"Hipatia Editorial";Yes;No;0,144;Q4;9;13;60;504;17;60;0,26;38,77;78,57;0;6;Spain;Western Europe;"Hipatia Editorial";"2016-2024";"History (Q2); Education (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
662;21100921057;"Ricerche di Pedagogia e Didattica";journal;"19702221";"University of Bologna";Yes;Yes;0,144;Q4;6;23;90;966;29;87;0,31;42,00;58,33;0;8;Italy;Western Europe;"University of Bologna";"2019-2024";"Developmental and Educational Psychology (Q4); Education (Q4)";"Psychology; Social Sciences"
663;23018;"Logos (The Netherlands)";journal;"18784712, 09579656";"Brill Academic Publishers";No;No;0,142;Q4;9;21;61;264;12;50;0,19;12,57;60,87;0;4;Netherlands;Western Europe;"Brill Academic Publishers";"1994, 1996-2024";"Literature and Literary Theory (Q2); Media Technology (Q3); Communication (Q4); Computer Science Applications (Q4); Education (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
664;21100901214;"Writing and Pedagogy";journal;"17565847, 17565839";"Equinox Publishing Ltd";No;No;0,142;Q4;6;24;46;903;14;44;0,28;37,63;57,89;0;10;United Kingdom;Western Europe;"Equinox Publishing Ltd";"2018-2023";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
665;16300154715;"Journal of Architectural Education";journal;"10464883, 1531314X";"Taylor and Francis Ltd.";No;No;0,138;Q4;27;55;143;0;40;95;0,22;0,00;62,16;0;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1970-1971, 1973-2024";"Visual Arts and Performing Arts (Q2); Architecture (Q3); Education (Q4)";"Arts and Humanities; Engineering; Social Sciences"
666;18133;"Law Teacher";journal;"03069400, 19430353";"Taylor and Francis Ltd.";No;No;0,138;Q4;16;35;121;72;69;108;0,51;2,06;64,13;0;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1967-2025";"Law (Q3); Education (Q4)";"Social Sciences"
667;21100838570;"Academia (Greece)";journal;"22411402";"Higher Education Policy Network";Yes;Yes;0,137;Q4;5;25;89;828;21;81;0,25;33,12;29,03;0;10;Greece;Western Europe;"Higher Education Policy Network";"2017-2025";"Education (Q4)";"Social Sciences"
668;21101053558;"Revista de Educacion y Derecho";journal;"23864885, 2013584X";"Universitat de Barcelona";Yes;Yes;0,136;Q4;6;23;92;689;35;90;0,33;29,96;54,76;0;10;Spain;Western Europe;"Universitat de Barcelona";"2019-2024";"Law (Q3); Education (Q4); Social Sciences (miscellaneous) (Q4)";"Social Sciences"
669;21100858125;"Medical Writing";journal;"20474814, 20474806";"European Medical Writers Association";No;No;0,134;Q4;7;84;169;787;23;149;0,14;9,37;67,02;0;13;United Kingdom;Western Europe;"European Medical Writers Association";"2016-2024";"Medical Terminology (Q2); Education (Q4); Health Informatics (Q4); Medicine (miscellaneous) (Q4)";"Health Professions; Medicine; Social Sciences"
670;19900191811;"Youth Theatre Journal";journal;"08929092, 19484798";"Taylor and Francis Ltd.";No;No;0,134;Q4;14;8;44;96;11;38;0,23;12,00;90,00;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2024";"Visual Arts and Performing Arts (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
671;21100208058;"Bellaterra Journal of Teaching and Learning Language and Literature";journal;"20136196";"Universitat Autonoma de Barcelona";Yes;Yes;0,131;Q4;9;24;70;656;27;63;0,36;27,33;72,73;1;4;Spain;Western Europe;"Universitat Autonoma de Barcelona";"2016-2024";"Literature and Literary Theory (Q2); Linguistics and Language (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
672;21100935279;"Caracteres";journal;"22544496";"Editorial Delirio";Yes;Yes;0,131;Q4;3;0;31;0;11;30;0,00;0,00;0,00;0;0;Spain;Western Europe;"Editorial Delirio";"2019";"Arts and Humanities (miscellaneous) (Q3); Linguistics and Language (Q3); Communication (Q4); Computer Science Applications (Q4); Education (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
673;21100268400;"International Journal for Technology in Mathematics Education";journal;"17442710, 20452519";"Research Information Ltd";No;No;0,131;Q4;11;26;52;824;19;46;0,37;31,69;36,96;0;0;United Kingdom;Western Europe;"Research Information Ltd";"2012-2024";"Computational Theory and Mathematics (Q4); Computer Science Applications (Q4); Education (Q4)";"Computer Science; Social Sciences"
674;21100979263;"Journal of Japanese Linguistics";journal;"01973150, 25121413";"De Gruyter Mouton";No;No;0,131;Q4;8;12;31;313;8;24;0,00;26,08;50,00;0;0;Germany;Western Europe;"De Gruyter Mouton";"1998, 2001-2024";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
675;15321;"Paedagogica Historica";journal;"1477674X, 00309230";"Taylor and Francis Ltd.";No;No;0,130;Q4;25;71;145;1;69;138;0,47;0,01;56,60;0;26;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1961-1985, 1990-1999, 2001-2004, 2006-2025";"History (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
676;21101043376;"Journal of Business Ethics Education";journal;"16495195, 20444559";"NeilsonJournals Publishing";No;No;0,129;Q4;4;15;50;754;11;49;0,15;50,27;47,06;0;5;United Kingdom;Western Europe;"NeilsonJournals Publishing";"2019-2023";"Philosophy (Q3); Business and International Management (Q4); Business, Management and Accounting (miscellaneous) (Q4); Economics and Econometrics (Q4); Education (Q4)";"Arts and Humanities; Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
677;16200154727;"Revue Francaise de Pedagogie";journal;"05567807";"Institut National de Recherche Pedagogique";No;No;0,129;Q4;23;41;70;1910;19;70;0,16;46,59;55,07;1;3;France;Western Europe;"Institut National de Recherche Pedagogique";"2002-2024";"Arts and Humanities (miscellaneous) (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
678;5700157895;"Enfance";journal;"00137545";"Presses Universitaires de France";Yes;No;0,127;Q4;16;27;103;1274;29;96;0,28;47,19;60,87;6;1;France;Western Europe;"Presses Universitaires de France";"1949-1953, 2002-2024";"Arts and Humanities (miscellaneous) (Q3); Developmental and Educational Psychology (Q4); Education (Q4); Health (social science) (Q4); Pediatrics, Perinatology and Child Health (Q4)";"Arts and Humanities; Medicine; Psychology; Social Sciences"
679;21100823215;"Chinese as a Second Language Research";journal;"21932263, 21932271";"De Gruyter Mouton";No;No;0,126;Q4;6;12;35;451;12;35;0,26;37,58;47,62;0;1;Germany;Western Europe;"De Gruyter Mouton";"2017-2024";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
680;21101026923;"International Public History";journal;"25671111";"De Gruyter Oldenbourg";No;No;0,126;Q4;5;15;48;407;14;46;0,27;27,13;42,86;0;5;Germany;Western Europe;"De Gruyter Oldenbourg";"2018-2024";"History (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
681;21100305345;"Encyclopaideia";journal;"18258670, 1590492X";"Bononia University Press";Yes;Yes;0,125;Q4;9;27;74;1213;13;66;0,16;44,93;64,86;0;9;Italy;Western Europe;"Bononia University Press";"2013-2024";"Education (Q4); E-learning (Q4)";"Social Sciences"
682;7200153128;"Zeitschrift fur Evaluation";journal;"16195515";"Waxmann Verlag GmbH";No;No;0,123;Q4;8;26;72;503;12;52;0,22;19,35;51,28;1;2;Germany;Western Europe;"Waxmann Verlag GmbH";"2006-2013, 2015-2024";"Applied Psychology (Q4); Communication (Q4); Education (Q4); Social Sciences (miscellaneous) (Q4); Statistics and Probability (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Mathematics; Psychology; Social Sciences"
683;21101032113;"Nordisk Tidsskrift for Utdanning og Praksis";journal;"25357697";"Cappelen Damm Akademisk";Yes;No;0,121;Q4;5;13;55;619;14;51;0,18;47,62;67,50;1;6;Norway;Western Europe;"Cappelen Damm Akademisk";"2019-2025";"Education (Q4)";"Social Sciences"
684;21100936375;"Policy and Practice";journal;"1748135X, 20534272";"Centre for Global Education";Yes;Yes;0,120;Q4;5;14;66;326;23;46;0,40;23,29;50,00;0;6;United Kingdom;Western Europe;"Centre for Global Education";"2019-2024";"Education (Q4)";"Social Sciences"
685;21100938727;"British Journal for the History of Mathematics";journal;"26375494, 26375451";"Taylor and Francis Ltd.";No;No;0,118;Q4;9;15;35;690;8;33;0,22;46,00;47,62;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2019-2025";"Education (Q4); History and Philosophy of Science (Q4); Mathematics (miscellaneous) (Q4)";"Arts and Humanities; Mathematics; Social Sciences"
686;21101060453;"RiMe Rivista dell'Istituto di Storia dell'Europa Mediterranea";journal;"2035794X";"Consiglio Nazionale delle Ricerche";No;No;0,118;Q4;3;30;116;1295;15;110;0,15;43,17;50,00;0;3;Italy;Western Europe;"Consiglio Nazionale delle Ricerche";"2019-2024";"Cultural Studies (Q3); History (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
687;21100899913;"Espacio, Tiempo y Educacion";journal;"23407263";"FahrenHouse";Yes;Yes;0,116;Q4;6;23;91;751;29;84;0,31;32,65;45,00;0;9;Spain;Western Europe;"FahrenHouse";"2018-2023";"History (Q3); Philosophy (Q3); Education (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
688;21100896943;"Open Review of Educational Research";journal;"23265507";"Taylor and Francis Ltd.";Yes;No;0,116;Q4;18;0;2;0;2;2;0,00;0,00;0,00;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2014-2019";"History (Q3); Philosophy (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
689;21100896480;"Education et Didactique";journal;"21114838, 19563485";"Presses Universitaires de Rennes";No;No;0,114;Q4;5;12;78;409;16;63;0,17;34,08;65,52;0;0;France;Western Europe;"Presses Universitaires de Rennes";"2018-2024";"Developmental and Educational Psychology (Q4); Education (Q4); Social Sciences (miscellaneous) (Q4)";"Psychology; Social Sciences"
690;27887;"Horizons";journal;"03609669";"Cambridge University Press";No;No;0,114;Q4;9;19;52;411;7;47;0,14;21,63;47,83;0;4;United Kingdom;Western Europe;"Cambridge University Press";"1970, 1974-2024";"Religious Studies (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
691;21101052816;"Arteterapia";journal;"19888309, 18866190";"Universidad Complutense Madrid";Yes;Yes;0,111;Q4;3;26;120;595;19;62;0,13;22,88;76,32;1;7;Spain;Western Europe;"Universidad Complutense Madrid";"2019-2025";"Applied Psychology (Q4); Arts and Humanities (miscellaneous) (Q4); Clinical Psychology (Q4); Education (Q4); Rehabilitation (Q4)";"Arts and Humanities; Medicine; Psychology; Social Sciences"
692;5800215128;"Deutsch als Fremdsprache";journal;"00119741";"Langenscheidt";No;No;0,111;Q4;4;28;58;592;4;47;0,03;21,14;82,86;0;0;Germany;Western Europe;"Langenscheidt";"2013, 2017-2024";"Education (Q4); Linguistics and Language (Q4)";"Social Sciences"
693;28859;"Gymnasium";journal;"03425231";"Universitaetsverlag Winter GmbH";Yes;No;0,111;Q4;6;19;69;1092;4;67;0,09;57,47;18,18;0;0;Germany;Western Europe;"Universitaetsverlag Winter GmbH";"1970, 1976, 2009-2024";"Classics (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
694;21100199532;"Recherche et Pratiques Pedagogiques en Langues de Specialite - Cahiers de l'APLIUT";journal;"21195242, 22575405";"Association des Professeurs de Langues des Instituts Universitaires de Technologie (APLIUT)";Yes;No;0,111;Q4;8;20;67;441;5;65;0,05;22,05;73,53;0;1;France;Western Europe;"Association des Professeurs de Langues des Instituts Universitaires de Technologie (APLIUT)";"2011-2019, 2021-2024";"Education (Q4); Linguistics and Language (Q4)";"Social Sciences"
695;21101057340;"Revista de Medicina y Cine";journal;"18855210";"University of Salamanca";Yes;Yes;0,111;Q4;3;38;80;615;13;65;0,20;16,18;52,50;0;11;Spain;Western Europe;"University of Salamanca";"2019-2024";"Visual Arts and Performing Arts (Q3); Communication (Q4); Education (Q4); Medicine (miscellaneous) (Q4)";"Arts and Humanities; Medicine; Social Sciences"
696;17300154984;"Revue d'Anthropologie des Connaissances";journal;"17605393";"Cairn France";Yes;Yes;0,110;Q4;17;0;35;0;6;35;0,00;0,00;0,00;0;0;France;Western Europe;"Cairn France";"2007-2020";"Anthropology (Q4); Education (Q4); History and Philosophy of Science (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
697;21101023096;"Revista de Investigacion en Educacion";journal;"21723427, 16975200";"Universidade de Vigo - Facultad de Ciencias de la Educacion y del Deporte";No;Yes;0,109;Q4;4;16;34;741;8;34;0,17;46,31;58,33;0;10;Spain;Western Europe;"Universidade de Vigo - Facultad de Ciencias de la Educacion y del Deporte";"2019-2024";"Education (Q4)";"Social Sciences"
